route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_desc,route_url,continuous_pickup,continuous_drop_off,competent_authority,contract
3b901f49bd035ada7b455656c96cb605,VORUMAA_10085032,193B,Võru - Loosi - Vastseliina - Tahma - Loosi - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel.<br>Liiklus toimub detsembrist märtsini teisipäeval ja neljapäeval (v.a riigipühad),,,,Võrumaa,
d69bbd7e5f237ca7cd76266e725346fa,VORUMAA_10085032,182,Võru - Rõuge - Krabi - Varstu - Antsla - Navi - Võru,3,3bb5db,000000,"Ristemäe, Saki ja Sadramõtsa peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.",,,,Võrumaa,
1d0fd3343d86e8ea41b1de80ee25f5d2,VORUMAA_10085032,166A,Mõniste - Saru - (Karisöödi) - Varstu - Rõuge - Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>Mõniste (10:05 väljumisel), Hüti, Tundu, Vastse-Roosa, Tiitsa, Kase ja Karisöödi peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.",,,,Võrumaa,
da6cbb70a3a748e800b667a30917d0e7,VORUMAA_10085032,101A,Võru kesklinn - Väimela - Parksepa - Võru kesklinn,3,3bb5db,000000,Käigus koolipäevadel,,,,Võrumaa,
9200653dad5f32da87a4b704c90fe45c,VORUMAA_10085032,111,Võru - Kääpa - Tsolgo - Väimela - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
6afff5d21b3c6e65eb78cc480b9b88b5,VORUMAA_10085032,200B,Vastseliina - Lindora - Loosi - Võru,3,3bb5db,000000,"Liiklus toimub detsembrist märtsini esmaspäeval, kolmapäeval, reedest pühapäevani (riigipühal käigus vastavalt nädalapäevale)",,,,Võrumaa,
6501e2a1201f7c822798a4ea60cdb6ba,VORUMAA_10085032,121A,Võru - Tsooru - Varstu - Saru - (Saru lauatehas),3,3bb5db,000000,"Peede, Tõrvase oja ja Saru lauatehas peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.<br>Tallinn - Võru kaugliini nr 186 hilinemise korral ootab buss Võru bussijaamas ümberistujaid kuni 10 minutit juhul, kui ümberistuv reisija on teatanud ootamise vajadusest telefonil 6404000. Sel juhul hilineb buss järgmistesse peatustesse.",,,,Võrumaa,
aed7b76d90c51bc1eb86c6450e1d9c61,VORUMAA_10085032,155A,Obinitsa - Lasva - Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>Obinitsa (Võmmorski suunas väljumisel kell 06:20), Karamsina, Korski, Polovina, Veski ja Võmmorski peatusi teenindatakse ainult nõudmisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.",,,,Võrumaa,
de8ba58ef5425e5a9081efc50ef1c592,VORUMAA_10085032,166B,Võru - Rõuge - Varstu - (Karisöödi) - Saru - Mõniste,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>Tiitsa, Kase, Karisöödi, Sakurgi, Ahelo, Koemetsa, Hüti, Tundu ja Vastse-Roosa peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
ef9a3993ebd3717d52df70aad3c08c0c,VORUMAA_10085032,159,Võru - Lasva - Pikakannu - Vastseliina - Obinitsa - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
d71cdf163187ee1b2cf84af645bd2812,VORUMAA_10085032,140B,Võru - Rõuge - Luutsniku - Sarise - Murati - Misso,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
6f49721c01257f437194b8f802c7bc37,VORUMAA_10085032,108,Seminari väljak - KEK - Haigla - KEK - Seminari väljak,3,3bb5db,000000,,,,,Võrumaa,
58cfe946284773d2236b8113605fb5b3,VORUMAA_10085032,161A,Räpina - Veriora - Tsolgo - Võru,3,3bb5db,000000,Käigus ka kõikidel riigipühadel sõltumata riigipüha nädalapäevast<br>Veriora raudteejaamas võimalus istuda Tartu - Koidula rongilt bussile sõiduks Leevi - Tsolgo - Võru suunas,,,,Võrumaa,
eed05ed6107d20445adefe690b31aec1,VORUMAA_10085032,136,Ruusmäe - Misso - Luhamaa - Vastseliina - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
90956ab0e983302f1ad56298b75a81d5,VORUMAA_10085032,117,Võru - Lasva - Obinitsa - Meremäe - Vastseliina - Võru,3,3bb5db,000000,,,,,Võrumaa,
f477fb7fcb48b646b16b4a1d23892ed3,VORUMAA_10085032,109B,Kesklinn - Väimela - Parksepa - Navi kauplus - Kesklinn,3,3bb5db,000000,Ei ole käigus riigipühadel.,,,,Võrumaa,
b40ea212a932c56f22274b4324b749d8,VORUMAA_10085032,145,Võru - Vastseliina - Misso - Luutsniku - Võru,3,3bb5db,000000,Käigus pühapäeviti ja kõikidel riigipühadel sõltumata riigipüha nädalapäevast,,,,Võrumaa,
12ca7447b2ce47e333a5daf8036d399e,VORUMAA_10085032,127,Antsla - Urvaste - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
d697c6aaa88110d79956d5f416e46f3e,VORUMAA_10085032,107,Kesklinn - Turu - Puiga - KEK - Kesklinn,3,3bb5db,000000,,,,,Võrumaa,
c4eedc6b25b6a5d378dedeb8e27e4503,VORUMAA_10085032,138,Misso - Murati - Raagi - Luutsniku - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
0b584d2e45f49d14b2d78677b7687625,VORUMAA_10085032,172B,Antsla - Hänike - Sõmerpalu - Võru,3,3bb5db,000000,,,,,Võrumaa,
16c647efff031abd4182fefabd7703d4,VORUMAA_10085032,153A,Võru - Leevi - Räpina,3,3bb5db,000000,,,,,Võrumaa,
0b490844f4f7a97ab3692c821be382e0,VORUMAA_10085032,183,Võru - Osula - Urvaste - Antsla,3,3bb5db,000000,Ei ole käigus riigipühadel<br>KULDRE peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.,,,,Võrumaa,
ea304d6bfa676ac01c4799a9afa0c7e8,VORUMAA_10085032,143A,Võru - Vastseliina - Luhamaa - Misso - (Tsiistre),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>Misso (18:30), Hürsi, Kärinä, Remmeski ja Tsiistre peatuseid teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Nõudepeatuses pealetuleku soovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
1654c0c876c989088179f5b1606cc0c5,VORUMAA_10085032,112A,Võru - Tsolgo - Joosu - Põlva,3,3bb5db,000000,Riigipühadel käigus vastavalt nädalapäevale,,,,Võrumaa,
65abb84cba8401473ef2427b087d821c,VORUMAA_10085032,203,Võru - Vastseliina,3,3bb5db,000000,Käigus ka kõikidel riigipühadel,,,,Võrumaa,
681632e6c90e697439e63286d761595b,VORUMAA_10085032,133,Võru - Joosu - Põlva,3,3bb5db,000000,Käigus ka kõikidel riigipühadel,,,,Võrumaa,
f2cffd4cd09bca6e16d8b429c8363223,VORUMAA_10085032,175,Võru - Rõuge - Haanja - Luutsniku - Haanja - Võru,3,3bb5db,000000,,,,,Võrumaa,
7b7539a0b50b27582aba5fd872940c94,VORUMAA_10085032,120B,Võru - Nõnova - Lasva - (Lepassaare) - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel<br>LIIN ON KÄIGUS PERIOODIL 01. MAI - 30. SEPTEMBER LAUPÄEVITI<br>LEPASSAARE peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.,,,,Võrumaa,
38aa4ca408e1d11e203a385885284610,VORUMAA_10085032,134,Põlva - Puskaru - Tilsi - Ridali - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
563b2bc7237597861821e72b92c54310,VORUMAA_10085032,190,Asunduse kauplus - Miikse - Möldri - Vastseliina,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
ce18eb7ee3aed4b952853c3df7f9faee,VORUMAA_10085032,201A,Vastseliina - Tahma - Loosi - Võru,3,3bb5db,000000,"Liiklus toimub aprillist novembrini teisipäeval, neljapäeval (riigipühal käigus vastavalt nädalapäevale)",,,,Võrumaa,
390c27ed7949d1d17d56e67683f8572a,VORUMAA_10085032,114,Võru - Vastseliina - Obinitsa - Värska - Võru,3,3bb5db,000000,Käigus iga päev.,,,,Võrumaa,
117c09b931ae12df679500093ebebbae,VORUMAA_10085032,118A,Võru -Lasva - Lepassaare - Lasva - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel<br>Jäägeri ja Urgardi peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.,,,,Võrumaa,
a6aedb5d4ceea373d4f57cf603c21cb2,VORUMAA_10085032,199A,Võru - Loosi - Tahma - Vastseliina,3,3bb5db,000000,Liiklus toimub aprillist novembrini teisipäeval ja neljapäeval (riigipühal käigus vastavalt nädalapäevale),,,,Võrumaa,
c42180a79637f3d59bffb9ef7aa97715,VORUMAA_10085032,206,Parksepa - Võru - Veskisalu - Autobussijaam,3,3bb5db,000000,Luhasoo (5:52 ja 5:53) ja Kaubamaja (5:52 ja 5:53) peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Nõudepeatuses pealetuleku soovi korral teatada eelmisel päeval kella 18ks tel 6404000. Nõudepeatuse tellimisel hilineb buss järgmistesse peatustesse.,,,,Võrumaa,
30dc32351bd5125dc2047412d5fe6a1d,VORUMAA_10085032,156B,Räpina - Ilumetsa - Värska - Räpina - Võru,3,3bb5db,000000,"Ilumetsa peatuses võimalus ümber istuda Tartu-Koidula rongilt bussile.<br>Ei ole käigus riigipühadel.<br>Beresje tee, Beresje, Lüübnitsa, Ilumetsa kraatri, Raabi (kl 11:36, 11:39) Plotina (kl 11:37, 11:39) ja Liivi (kl 11:38) peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.",,,,Võrumaa,
5b2b07d846746088fbcf681b3ac78315,VORUMAA_10085032,144,Võru - Vastseliina - Misso - Haanja,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
9982070fd0fcf5de25d097c8ba10fafd,VORUMAA_10085032,151A,Võru - Orava - Treski - Värska -(Värska sanatoorium),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>ORO, Väike-Rõsna, Värska veekeskuse ja Värska sanatooriumi peatuseid teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.",,,,Võrumaa,
a9c29e206a673f04d42ff098d944bb49,VORUMAA_10085032,185A,Võru - Sõmerpalu - Hänike - Antsla,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
e0782cdf64fd3d85e497d300281312ff,VORUMAA_10085032,150B,Võru - Antsla - Varstu - Rõuge - Võru,3,3bb5db,000000,"Võimalus sõita otse Lõuna-Eesti Haiglasse.<br>Käigus iga päev, VÄLJA ARVATUD KOOLIPÄEVAD",,,,Võrumaa,
531a341b91484bbfd84da4e60f87a42a,VORUMAA_10085032,164,Võru - Kasaritsa - Uue-Saaluse - Võru,3,3bb5db,000000,Liin on käigus kõikidel riigipühadel sõltumata riigipüha nädalapäevast.<br>Peedo risti peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.,,,,Võrumaa,
12dc9a17e06dd91a8a11d9859deee73c,VORUMAA_10085032,155B,Võru - Lasva - Obinitsa,3,3bb5db,000000,"Ei ole käigus riigipühadel.<br>Karamsina, Korski, Polovina, Veski ja Võmmorski peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
3a5b984c080deb11252b917971c5a621,VORUMAA_10085032,131,Kanepi - Osula - Sõmerpalu - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
02a9c0b61b3913684bdfbcd161d7472c,VORUMAA_10085032,120A,Võru - Nõnova - Lasva - (Lepassaare) - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel<br>LEPASSAARE peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.,,,,Võrumaa,
a91256b5cf4b661265549e41857d6914,VORUMAA_10085032,174,Võru - Haanja - Rebäse - Rõuge - Utessuu - Võru,3,3bb5db,000000,PÕRGUHAVVA ja MUNA peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.,,,,Võrumaa,
aac6b37484c993d2c8c10270cce73c79,VORUMAA_10085032,123A,Võru - Rõuge - Krabi - (Hintsiko),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>Nõudepeatuste tellimisel hilineb buss edasistesse peatustesse.<br>RISTEMÄE, SAKI, SADRAMÕTSA, LÜÜTSEPA TEE, PALU, LÜÜTSEPA, ALSKA, SEVELI ja HINTSIKO peatuseid teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
1cbad645a781686fb1fc38d1b3410464,VORUMAA_10085032,147,Võru - Haanja - Misso - Haanja - Võru,3,3bb5db,000000,"HINO, KURÕ ja RAMMUKA peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
0149776fbc53c54732688c0a2105e1b0,VORUMAA_10085032,156A,Räpina - Ilumetsa - Värska - Räpina - Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel.<br>Ilumetsa peatuses võimalus ümber istuda Tartu-Koidula rongilt bussile.<br>Beresje tee, Beresje, Lüübnitsa, Ilumetsa kraatri, Raabi (kl 11:36, 11:39)  Plotina (kl 11:37, 11:39) ja Liivi (kl 11:38) peatusi teenindatakse ainult nõudmisel.. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.",,,,Võrumaa,
0a38efd58975f8098e3d4412d633d7fd,VORUMAA_10085032,124A,Võru - Tsooru - Mõniste - (Vastse-Roosa) - (Saru) -(Mõniste),3,3bb5db,000000,"Nõudmisel teenindatavate peatuste soovijate puudumisel lõpetab liin kell 18:13 Mõnistes.<br>Ei ole käigus riigipühadel<br>Hüti, Tundu, Vastse-Roosa, Kalda, Andruse, Saru peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
ff96cf3ca957a305825770b5dfa4f8e9,VORUMAA_10085032,122B,Võru - Rõuge - Krabi - Antsla - Navi - Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>MATSI peatuses ootab ümberistujaid liini 291 Võru-Valga hilinemise korral ainult juhul, kui reisija on sellisest vajadusest eelnevalt teavitanud telefonil 6404000.",,,,Võrumaa,
524cfd1b6e0e3bf872a97bee796674f5,VORUMAA_10085032,178B,Ruusmäe - Haanja - Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel. Lillimõisa, Kuklase, Kuura, Käänu peatusi teenindatakse ainult nõudmisel. Nõudepeatuses pealetuleku soovi korral teatada eelmisel päeval kella 18ks tel 6404000. Nõudepeatuse tellimisel hilineb buss järgmistesse peatustesse.",,,,Võrumaa,
a11df086f7d90ab0a3fadb68db11ac93,VORUMAA_10085032,142,Võru - Vastseliina - Luhamaa - Murati - Misso -(Kuklase-Misso),3,3bb5db,000000,"Käigus pühapäeviti ja kõikidel riigipühadel sõltumata riigipüha nädalapäevast<br>Oravasaare, Käbli, Kuklase ja Murati peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
3ceda46d1f35551906b6dfaee8cc0f03,VORUMAA_10085032,112B,Põlva - Joosu - Tsolgo - Võru,3,3bb5db,000000,Riigipühadel käigus vastavalt nädalapäevale,,,,Võrumaa,
b82d28737cb85d928834ad56809e71e2,VORUMAA_10085032,115A,Obinitsa - Vastseliina - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel<br>Vana-Vastseliina peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.,,,,Võrumaa,
616e63a3a975ee2094f12da80757a405,VORUMAA_10085032,201B,Vastseliina - Tahma - Loosi - Võru,3,3bb5db,000000,"Liiklus toimub detsembrist märtsini teisipäeval, neljapäeval (riigipühal käigus vastavalt nädalapäevale)",,,,Võrumaa,
a9db037da62d868d2e6d5da7227190d4,VORUMAA_10085032,116,Meremäe - Obinitsa - Vastseliina - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel<br>Võimalus sõita otse Lõuna-Eesti Haiglasse.<br>Vana-Vastseliina peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.,,,,Võrumaa,
a4450f39214a4ea8ee86e72e25666e5d,VORUMAA_10085032,204,Võru - Vastseliina - Obinitsa - Lasva - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
8087c928343ad326997ad95c36c852c2,VORUMAA_10085032,104,Seminari väljak - Olevi - Haigla - Olevi - Seminari väljak,3,3bb5db,000000,,,,,Võrumaa,
b477b7eb24a48b1fbca08df70915668e,VORUMAA_10085032,146,Võru - Haanja - Misso - Haanja - Võru,3,3bb5db,000000,"Võimalus sõita otse Lõuna-Eesti Haiglasse.<br>HINO, KURÕ ja RAMMUKA peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.<br>Ei ole käigus riigipühadel",,,,Võrumaa,
dd137526f719049d2d12dca98bfb4d9e,VORUMAA_10085032,178A,Võru - Haanja - Ruusmäe,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
c8d3540fc070168830dbfef039b1bee4,VORUMAA_10085032,179,Võru - Haanja - Ruusmäe - Tsiistre - Plaani - Võru,3,3bb5db,000000,"Lillimõisa, Kuklase, Kuura peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuste teenindamisel hilineb buss järgnevatesse põhipeatustesse.",,,,Võrumaa,
8f8a70935020241369ff660cde7cb9bf,VORUMAA_10085032,129,Võru - Sõmerpalu - Osula - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
86c3af412112326e5f689166d7cad466,VORUMAA_10085032,171,Võru - Sõmerpalu - Linnamäe - Antsla - (Kuldre)- (Antsla),3,3bb5db,000000,"Nässmetsa, Vana-Antsla, Kuldre risti, Kuldre, Kassi ja Restu peatusi teenindatakse ainult nõudmisel.  Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
07f7665c8b182a84c453a09176cf1d87,VORUMAA_10085032,105,Seminari väljak - Haigla - Puiga - Väimela - Seminari väljak,3,3bb5db,000000,,,,,Võrumaa,
88a1ea8ee0ffc6a1757e4954bf06d8b8,VORUMAA_10085032,205,Võru - Lauri - Rõuge - Jaanimäe - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel.,,,,Võrumaa,
ba9bf877ef2ca55770b4183c1b121520,VORUMAA_10085032,200A,Vastseliina - Lindora - Loosi - Võru,3,3bb5db,000000,"Liiklus toimub aprillist novembrini esmaspäeval, kolmapäeval, reedest pühapäevani (riigipühal käigus vastavalt nädalapäevale)",,,,Võrumaa,
f67f055753a5ebd8aa827c6a8b724766,VORUMAA_10085032,113A,Võru - Tsolgo - Kommeri - Põlva,3,3bb5db,000000,Riigipühadel käigus vastavalt nädalapäevale,,,,Võrumaa,
ebefd9ecd69be418ea9b34405025f0d6,VORUMAA_10085032,186A,Võru - Vastseliina - Luhamaa - Misso,3,3bb5db,000000,Ei ole käigus riigipühadel.,,,,Võrumaa,
0de4b4a4191861eb9a950fb9e858273c,VORUMAA_10085032,162,Võru - Navi - Sõmerpalu - Antsla,3,3bb5db,000000,,,,,Võrumaa,
930f023f5191ec2262d6ff09a82359f0,VORUMAA_10085032,103,Kesklinn - Väimela - Parksepa - Haigla - Kesklinn,3,3bb5db,000000,,,,,Võrumaa,
6542df64cf0c6776e9e47c084e3579ec,VORUMAA_10085032,123B,Krabi - Hintsiko - Rõuge - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel.<br>VASTSE-ROOSA peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada eelneval päeval kella 18ks tel 6404000.,,,,Võrumaa,
295596813d3063ec9fc902593f6a9f8c,VORUMAA_10085032,199B,Võru - Loosi - Tahma - Vastseliina,3,3bb5db,000000,Liiklus toimub detsembrist märtsini teisipäeval ja neljapäeval (riigipühal käigus vastavalt nädalapäevale),,,,Võrumaa,
32ef5dc69e7818296cb2f7debc3ba853,VORUMAA_10085032,106,Kesklinn - KEK - Puiga - KEK - Kesklinn,3,3bb5db,000000,,,,,Võrumaa,
699299adcc681410d7ba4fcbdb865701,VORUMAA_10085032,198B,Võru - Loosi - Lindora - Vastseliina,3,3bb5db,000000,"Liiklus toimub detsembrist märtsini esmaspäeval, kolmapäeval, reedel, laupäeval ja pühapäeval (riigipühal käigus vastavalt nädalapäevale)<br>Loosi mõisa peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetuleku soovi korral nõudepeatusest teatada hiljemalt 2 tundi enne algpeatusest väljumist tel 6404000.",,,,Võrumaa,
2515f5f0dc29ed1536f06917945b6412,VORUMAA_10085032,180,Võru - Haanja - Kurgjärve - Rõuge - Kokõmäe - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
da0d97a09418823f52a2ef70c8fbe576,VORUMAA_10085032,157,Võru - Tsooru - Antsla,3,3bb5db,000000,,,,,Võrumaa,
9eebe20b45ce9555b5ae628b4606705c,VORUMAA_10085032,110A,Võru - Väimela - Tsolgo - Kääpa - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
450703f626ed79ae2713b872739ad947,VORUMAA_10085032,209B,Meremäe - Miikse-Vastseliina-Meremäe - Obinitsa - Meremäe,3,3bb5db,000000,Käigus reedestel koolipäevadel.,,,,Võrumaa,
17dff1803a762f6f6c34704fa21bb053,VORUMAA_10085032,141,Misso - Vastseliina - Võru,3,3bb5db,000000,,,,,Võrumaa,
1dea3dbec5015593d023bdb36cff2171,VORUMAA_10085032,176,Võru - Utessuu - Rõuge - Jaanimäe - Võru,3,3bb5db,000000,Käigus koolipäevadel<br>Üla-Rõuge peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Nõudepeatuses pealetuleku soovi korral teatada eelmisel päeval kella 18ks tel 6404000. Nõudepeatuse tellimisel hilineb buss järgmistesse peatustesse.,,,,Võrumaa,
28e8cabd3a74bd6fb4cae7431af8771e,VORUMAA_10085032,187,Võru - Luhamaa - Misso - Pältre - Vastseliina - Võru,3,3bb5db,000000,Käigus ka kõikidel riigipühadel.,,,,Võrumaa,
2ed3eed39305315e173c1faa2d73352e,VORUMAA_10085032,139,Võru - Vastseliina - Luhamaa - Misso - Haanja - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
22a8d045d307fbd41842099a71f2773f,VORUMAA_10085032,110B,Võru - Punsaku - Tsolgo - Kääpa - Võru,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
46524dd1dead14631bec53c4ac8177f2,VORUMAA_10085032,109A,Kesklinn - Navi kauplus - Parksepa - Väimela - Kesklinn,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
3d1d9d7098e25cf53813768050a50e44,VORUMAA_10085032,160,Võru - Lasva - Meremäe,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Võrumaa,
47e73d2418b7b80ea2fc71695b6af706,VORUMAA_10085032,148,Põlva - Lasva - Võru,3,3bb5db,000000,Käigus pühapäeval ja kõikidel riigipühadel sõltumata riigipüha nädalapäevast,,,,Võrumaa,
6d22e5ce3bb6bf4daf2e48d45662d3d3,VORUMAA_10085032,119,Võru - Nõnova - Lasva -(Pikakannu)-(Madala )- Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>KÜHMAMÄE, PIKAKANNU, KÕRGESSAARE ja MADALA peatusi teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Pealetulekusoovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000.",,,,Võrumaa,
7a51b8a0fdb4a7357baf0c0fb8356f3c,VORUMAA_10085032,192A,Võru - Loosi - Vastseliina - Lindora - Loosi - Võru,3,3bb5db,000000,"Ei ole käigus riigipühadel.<br>Liiklus toimub aprillist novembrini esmaspäeval, kolmapäeval ja reedel (v.a riigipühad)",,,,Võrumaa,
